seq,send_ns,recv_ns
3868,165272499671000,165272916102000
3869,165272499673000,165272916217000
3870,165272499674000,165272916328000
3871,165272499675000,165272916433000
3872,165272499676000,165272916535000
3873,165272499677000,165272916916000
3874,165272499678000,165272917023000
3875,165272499680000,165272917128000
3876,165272499681000,165272917230000
3877,165272499682000,165272917332000
3878,165272499683000,165272917434000
3879,165272499684000,165272917536000
3880,165272499686000,165272917638000
3881,165272499687000,165272917740000
3882,165272499688000,165272917842000
3883,165272499689000,165272917944000
3884,165272499690000,165272918046000
3885,165272499691000,165272918147000
3886,165272499693000,165272918249000
3887,165272499694000,165272918351000
3888,165272499695000,165272918453000
3889,165272499696000,165272918554000
3890,165272499697000,165272918656000
3891,165272499698000,165272918762000
3892,165272499700000,165272918864000
3893,165272499701000,165272918966000
3894,165272499702000,165272920205000
3895,165272499703000,165272920310000
3896,165272499704000,165272920413000
3897,165272499706000,165272920515000
3898,165272499707000,165272920617000
3899,165272499708000,165272920718000
3900,165272499709000,165272920820000
3901,165272499710000,165272920922000
3902,165272499711000,165272921024000
3903,165272499713000,165272921126000
3904,165272499714000,165272921228000
3905,165272499715000,165272921330000
3906,165272499716000,165272921431000
3907,165272499717000,165272922063000
3908,165272499718000,165272922166000
3909,165272499720000,165272922268000
3910,165272499721000,165272922369000
3911,165272499722000,165272922472000
3912,165272499723000,165272922573000
3913,165272499724000,165272922675000
3914,165272499725000,165272922777000
3915,165272499727000,165272922879000
3916,165272499728000,165272923036000
3917,165272499729000,165272923144000
3918,165272499730000,165272923248000
3919,165272499731000,165272923360000
3920,165272499732000,165272923465000
3921,165272499734000,165272923591000
3922,165272499735000,165272924032000
3923,165272499736000,165272924363000
3924,165272499737000,165272924505000
3925,165272499738000,165272924612000
3926,165272499740000,165272924726000
3927,165272499741000,165272926245000
3928,165272499742000,165272926348000
3929,165272499743000,165272926450000
3930,165272499744000,165272926705000
3931,165272499745000,165272926958000
3932,165272499747000,165272927063000
3933,165272499748000,165272927167000
3934,165272499749000,165272927274000
3935,165272499750000,165272927391000
3936,165272499751000,165272927498000
3937,165272499752000,165272927602000
3938,165272499754000,165272927706000
3939,165272499755000,165272927840000
3940,165272499757000,165272927944000
3941,165272499758000,165272928047000
3942,165272499760000,165272928151000
3943,165272499761000,165272928256000
3944,165272499762000,165272928360000
3945,165272499764000,165272928477000
3946,165272499765000,165272928590000
3947,165272499766000,165272928698000
3948,165272499768000,165272928938000
3949,165272499769000,165272929042000
3950,165272499770000,165272929145000
3951,165272499771000,165272929251000
3952,165272499772000,165272929355000
3953,165272499773000,165272929458000
3954,165272499775000,165272929562000
3955,165272499776000,165272929665000
3956,165272499777000,165272929768000
3957,165272499778000,165272929872000
3958,165272499779000,165272929975000
3959,165272499780000,165272930078000
3960,165272499782000,165272930182000
3961,165272499783000,165272930286000
3962,165272499784000,165272930389000
3963,165272499785000,165272930492000
3964,165272499786000,165272930596000
3965,165272499788000,165272930737000
3966,165272499789000,165272930842000
3967,165272499790000,165272930947000
3968,165272499791000,165272931050000
3969,165272499792000,165272931154000
3970,165272499793000,165272931257000
3971,165272499795000,165272931361000
3972,165272499796000,165272931464000
3973,165272499797000,165272931574000
3974,165272499798000,165272931677000
3975,165272499799000,165272931780000
3976,165272499800000,165272931882000
3977,165272499802000,165272931984000
3978,165272499803000,165272932086000
3979,165272499804000,165272932188000
3980,165272499805000,165272932290000
3981,165272499806000,165272932391000
3982,165272499807000,165272932493000
3983,165272499809000,165272932595000
3984,165272499810000,165272932697000
3985,165272499811000,165272932799000
3986,165272499812000,165272932901000
3987,165272499813000,165272933002000
3988,165272499815000,165272933104000
3989,165272499816000,165272933206000
3990,165272499817000,165272933308000
3991,165272499818000,165272933410000
3992,165272499819000,165272933512000
3993,165272499820000,165272933613000
3994,165272499821000,165272933715000
3995,165272499823000,165272933817000
3996,165272499824000,165272933919000
3997,165272499825000,165272934021000
3998,165272499826000,165272934122000
3999,165272499827000,165272934224000
4000,165272499828000,165272934326000
4001,165272499829000,165272934428000
4002,165272499831000,165272934530000
4003,165272499832000,165272934631000
4004,165272499833000,165272934733000
4005,165272499834000,165272934835000
4006,165272499835000,165272934936000
4007,165272499836000,165272935038000
4008,165272499838000,165272935140000
4009,165272499839000,165272935242000
4010,165272499840000,165272935371000
4011,165272499841000,165272935474000
4012,165272499842000,165272935576000
4013,165272499844000,165272935678000
4014,165272499845000,165272935780000
4015,165272499846000,165272935883000
4016,165272499847000,165272935985000
4017,165272499848000,165272936087000
4018,165272499850000,165272936189000
4019,165272499851000,165272936290000
4020,165272499853000,165272936392000
4021,165272499854000,165272936494000
4022,165272499855000,165272936596000
4023,165272499857000,165272936697000
4024,165272499858000,165272936799000
4025,165272499859000,165272936901000
4026,165272499861000,165272937003000
4027,165272499862000,165272937105000
4028,165272499863000,165272937206000
4029,165272499874000,165272937308000
4030,165272499875000,165272937410000
4031,165272499876000,165272937511000
4032,165272499878000,165272937613000
4033,165272499879000,165272937715000
4034,165272499880000,165272937817000
4035,165272499881000,165272937918000
4036,165272499882000,165272938020000
4037,165272499883000,165272938122000
4038,165272499885000,165272938223000
4039,165272499886000,165272938325000
4040,165272499887000,165272938427000
4041,165272499888000,165272938529000
4042,165272499889000,165272938631000
4043,165272499890000,165272938732000
4044,165272499892000,165272938834000
4045,165272499893000,165272938936000
4046,165272499894000,165272939037000
4047,165272499895000,165272939139000
4048,165272499896000,165272939241000
4049,165272499897000,165272939343000
4050,165272499898000,165272939445000
4051,165272499900000,165272939546000
4052,165272499901000,165272939648000
4053,165272499902000,165272939750000
4054,165272499903000,165272939851000
4055,165272499904000,165272939953000
4056,165272499905000,165272940055000
4057,165272499907000,165272940156000
4058,165272499908000,165272940258000
4059,165272499909000,165272940359000
4060,165272499910000,165272940461000
4061,165272499911000,165272940563000
4062,165272499912000,165272940664000
4063,165272499914000,165272940766000
4064,165272499915000,165272940868000
4065,165272499916000,165272940970000
4066,165272499917000,165272941071000
4067,165272499918000,165272941173000
4068,165272499919000,165272941275000
4069,165272499920000,165272941376000
4070,165272499922000,165272941478000
4071,165272499923000,165272941580000
4072,165272499924000,165272941682000
4073,165272499925000,165272941783000
4074,165272499926000,165272941885000
4075,165272499927000,165272941987000
4076,165272499929000,165272942088000
4077,165272499930000,165272942190000
4078,165272499931000,165272942291000
4079,165272499932000,165272942393000
4080,165272499933000,165272942495000
4081,165272499934000,165272942597000
4082,165272499935000,165272942698000
4083,165272499937000,165272942800000
4084,165272499938000,165272942902000
4085,165272499939000,165272943004000
4086,165272499940000,165272943106000
4087,165272499941000,165272943208000
4088,165272499942000,165272943309000
4089,165272499944000,165272943411000
4090,165272499945000,165272943513000
4091,165272499946000,165272943614000
4092,165272499947000,165272943716000
4093,165272499948000,165272943818000
4094,165272499949000,165272943919000
4095,165272499951000,165272944021000
4096,165272499952000,165272944122000
4097,165272499953000,165272944227000
4098,165272499954000,165272944328000
4099,165272499956000,165272944430000
4100,165272499957000,165272944531000
4101,165272499959000,165272944633000
4102,165272499960000,165272944735000
4103,165272499961000,165272944837000
4104,165272499963000,165272944938000
4105,165272499964000,165272945040000
4106,165272499966000,165272945141000
4107,165272499967000,165272945243000
4108,165272499968000,165272945345000
4109,165272499969000,165272945447000
4110,165272499970000,165272945548000
4111,165272499972000,165272945650000
4112,165272499973000,165272945752000
4113,165272499974000,165272945853000
4114,165272499975000,165272945955000
4115,165272499976000,165272946057000
4116,165272499977000,165272946158000
4117,165272499979000,165272946260000
4118,165272499980000,165272946361000
4119,165272499981000,165272946463000
4120,165272499982000,165272946565000
4121,165272499983000,165272946667000
4122,165272499984000,165272946768000
4123,165272499985000,165272946870000
4124,165272499987000,165272946972000
4125,165272499988000,165272947076000
4126,165272499989000,165272947178000
4127,165272499990000,165272947279000
4128,165272499991000,165272947381000
4129,165272499992000,165272947483000
4130,165272499994000,165272947584000
4131,165272499995000,165272947686000
4132,165272499996000,165272947787000
4133,165272499997000,165272947889000
4134,165272499998000,165272947991000
4135,165272499999000,165272948092000
4136,165272500001000,165272948194000
4137,165272500002000,165272948296000
4138,165272500003000,165272948397000
4139,165272500004000,165272948499000
4140,165272500005000,165272948601000
4141,165272500006000,165272948702000
4142,165272500008000,165272948804000
4143,165272500009000,165272948906000
4144,165272500010000,165272949008000
4145,165272500011000,165272949109000
4146,165272500012000,165272949211000
4147,165272500014000,165272949313000
4148,165272500015000,165272949414000
4149,165272500016000,165272949516000
4150,165272500017000,165272949618000
4151,165272500033000,165272949720000
4152,165272500036000,165272949822000
4153,165272500037000,165272949924000
4154,165272500038000,165272950026000
4155,165272500040000,165272950127000
4156,165272500041000,165272950229000
4157,165272500042000,165272950330000
4158,165272500043000,165272950432000
4159,165272500045000,165272950534000
4160,165272500068000,165272950635000
4161,165272500099000,165272950737000
4162,165272500105000,165272950839000
4163,165272500108000,165272950940000
4164,165272500112000,165272951042000
4165,165272500115000,165272951144000
4166,165272500118000,165272951245000
4167,165272500121000,165272951347000
4168,165272500124000,165272951449000
4169,165272500127000,165272951551000
4170,165272500131000,165272951652000
4171,165272500134000,165272951754000
4172,165272500137000,165272951855000
4173,165272500139000,165272951957000
4174,165272500141000,165272952063000
4175,165272500142000,165272952166000
4176,165272500143000,165272952269000
4177,165272500145000,165272952371000
4178,165272500146000,165272952473000
4179,165272500147000,165272952575000
4180,165272500149000,165272952677000
4181,165272500150000,165272952780000
4182,165272500152000,165272952882000
4183,165272500153000,165272952984000
4184,165272500155000,165272953086000
4185,165272500156000,165272953187000
4186,165272500157000,165272953289000
4187,165272500159000,165272953391000
4188,165272500160000,165272953493000
4189,165272500161000,165272953594000
4190,165272500163000,165272953696000
4191,165272500164000,165272953798000
4192,165272500166000,165272953899000
4193,165272500167000,165272954001000
4194,165272500169000,165272954103000
4195,165272500170000,165272954204000
4196,165272500171000,165272954306000
4197,165272500173000,165272954408000
4198,165272500174000,165272954510000
4199,165272500175000,165272954612000
4200,165272500177000,165272954713000
4201,165272500178000,165272954815000
4202,165272500179000,165272954917000
4203,165272500181000,165272955019000
4204,165272500182000,165272955120000
4205,165272500184000,165272955222000
4206,165272500185000,165272955324000
4207,165272500186000,165272955426000
4208,165272500188000,165272955528000
4209,165272500189000,165272955629000
4210,165272500190000,165272955731000
4211,165272500192000,165272955832000
4212,165272500193000,165272955934000
4213,165272500194000,165272956036000
4214,165272500196000,165272956137000
4215,165272500197000,165272956239000
4216,165272500198000,165272956341000
4217,165272500200000,165272956443000
4218,165272500201000,165272956544000
4219,165272500202000,165272956646000
4220,165272500204000,165272956748000
4221,165272500205000,165272956849000
4222,165272500206000,165272956951000
4223,165272500208000,165272957053000
4224,165272500209000,165272957154000
4225,165272500210000,165272957256000
4226,165272500212000,165272957357000
4227,165272500213000,165272957459000
4228,165272500214000,165272957561000
4229,165272500216000,165272957663000
4230,165272500217000,165272957764000
4231,165272500218000,165272957866000
4232,165272500220000,165272957968000
4233,165272500221000,165272958070000
4234,165272500222000,165272958171000
4235,165272500224000,165272958273000
4236,165272500225000,165272958375000
4237,165272500226000,165272958476000
4238,165272500228000,165272958578000
4239,165272500229000,165272958680000
4240,165272500230000,165272958781000
4241,165272500232000,165272958883000
4242,165272500233000,165272958985000
4243,165272500234000,165272959086000
4244,165272500236000,165272959188000
4245,165272500237000,165272959290000
4246,165272500238000,165272959391000
4247,165272500240000,165272959493000
4248,165272500241000,165272959594000
4249,165272500242000,165272959696000
4250,165272500244000,165272959798000
4251,165272500245000,165272959899000
4252,165272500246000,165272960001000
4253,165272500248000,165272960103000
4254,165272500249000,165272960205000
4255,165272500250000,165272960307000
4256,165272500252000,165272960408000
4257,165272500253000,165272960510000
4258,165272500254000,165272960612000
4259,165272500256000,165272960714000
4260,165272500257000,165272960815000
4261,165272500258000,165272960917000
4262,165272500260000,165272961019000
4263,165272500261000,165272961120000
4264,165272500262000,165272961222000
4265,165272500264000,165272961324000
4266,165272500265000,165272961425000
4267,165272500266000,165272961527000
4268,165272500268000,165272961629000
4269,165272500269000,165272961730000
4270,165272500271000,165272961832000
4271,165272500272000,165272961934000
4272,165272500273000,165272962036000
4273,165272500275000,165272962137000
4274,165272500277000,165272962239000
4275,165272500278000,165272962341000
4276,165272500280000,165272962442000
4277,165272500282000,165272962544000
4278,165272500283000,165272962646000
4279,165272500285000,165272962748000
4280,165272500287000,165272962850000
4281,165272500288000,165272962951000
4282,165272500290000,165272963053000
4283,165272500292000,165272963155000
4284,165272500293000,165272963257000
4285,165272500294000,165272963358000
4286,165272500296000,165272963460000
4287,165272500297000,165272963561000
4288,165272500298000,165272963663000
4289,165272500300000,165272963765000
4290,165272500301000,165272963867000
4291,165272500303000,165272963968000
4292,165272500304000,165272964070000
4293,165272500305000,165272964171000
4294,165272500307000,165272964273000
4295,165272500308000,165272964375000
4296,165272500309000,165272964477000
4297,165272500310000,165272964579000
4298,165272500312000,165272964680000
4299,165272500313000,165272964782000
4300,165272500315000,165272964883000
4301,165272500316000,165272964985000
4302,165272500317000,165272965087000
4303,165272500319000,165272965189000
4304,165272500320000,165272965290000
4305,165272500321000,165272965392000
4306,165272500323000,165272965494000
4307,165272500324000,165272965595000
4308,165272500325000,165272965697000
4309,165272500327000,165272965798000
4310,165272500328000,165272965900000
4311,165272500329000,165272966002000
4312,165272500331000,165272966104000
4313,165272500332000,165272966205000
4314,165272500333000,165272966307000
4315,165272500335000,165272966408000
4316,165272500336000,165272966510000
4317,165272500337000,165272966612000
4318,165272500339000,165272966713000
4319,165272500340000,165272966815000
4320,165272500342000,165272966917000
4321,165272500343000,165272967019000
4322,165272500344000,165272967120000
4323,165272500345000,165272967222000
4324,165272500347000,165272967324000
4325,165272500348000,165272967426000
4326,165272500350000,165272967527000
4327,165272500351000,165272967630000
4328,165272500352000,165272967732000
4329,165272500353000,165272967834000
4330,165272500355000,165272967936000
4331,165272500356000,165272968037000
4332,165272500358000,165272968139000
4333,165272500359000,165272968241000
4334,165272500360000,165272968342000
4335,165272500362000,165272968444000
4336,165272500363000,165272968546000
4337,165272500364000,165272968648000
4338,165272500366000,165272968755000
4339,165272500367000,165272968858000
4340,165272500368000,165272968960000
4341,165272500370000,165272969062000
4342,165272500371000,165272969164000
4343,165272500372000,165272969267000
4344,165272500374000,165272969369000
4345,165272500375000,165272969471000
4346,165272500376000,165272969573000
4347,165272500378000,165272969674000
4348,165272500379000,165272969776000
4349,165272500381000,165272969878000
4350,165272500382000,165272969980000
4351,165272500383000,165272970081000
4352,165272500385000,165272970183000
4353,165272500386000,165272970285000
4354,165272500388000,165272970387000
4355,165272500389000,165272970488000
4356,165272500391000,165272970590000
4357,165272500393000,165272970692000
4358,165272500394000,165272970793000
4359,165272500396000,165272970895000
4360,165272500397000,165272970997000
4361,165272500399000,165272971099000
4362,165272500401000,165272971200000
4363,165272500402000,165272971319000
4364,165272500404000,165272971420000
4365,165272500405000,165272971522000
4366,165272500406000,165272971623000
4367,165272500408000,165272971725000
4368,165272500409000,165272971827000
4369,165272500410000,165272971928000
4370,165272500412000,165272972030000
4371,165272500413000,165272972132000
4372,165272500414000,165272972233000
4373,165272500416000,165272972335000
4374,165272500417000,165272972437000
4375,165272500418000,165272972539000
4376,165272500420000,165272972640000
4377,165272500421000,165272972742000
4378,165272500422000,165272972843000
4379,165272500424000,165272972945000
4380,165272500425000,165272973047000
4381,165272500426000,165272973148000
4382,165272500428000,165272973250000
4383,165272500429000,165272973352000
4384,165272500430000,165272973453000
4385,165272500432000,165272973555000
4386,165272500433000,165272973657000
4387,165272500434000,165272973758000
4388,165272500436000,165272973860000
4389,165272500437000,165272973962000
4390,165272500438000,165272974064000
4391,165272500440000,165272974165000
4392,165272500441000,165272974267000
4393,165272500443000,165272974369000
4394,165272500444000,165272974470000
4395,165272500445000,165272974572000
4396,165272500447000,165272974674000
4397,165272500448000,165272974775000
4398,165272500449000,165272974877000
4399,165272500451000,165272974979000
4400,165272500452000,165272975081000
4401,165272500453000,165272975182000
4402,165272500455000,165272975284000
4403,165272500456000,165272975386000
4404,165272500457000,165272975488000
4405,165272500459000,165272975590000
4406,165272500460000,165272975691000
4407,165272500461000,165272975793000
4408,165272500463000,165272975895000
4409,165272500464000,165272975996000
4410,165272500465000,165272976098000
4411,165272500467000,165272976200000
4412,165272500468000,165272976301000
4413,165272500469000,165272976403000
4414,165272500471000,165272976504000
4415,165272500472000,165272976606000
4416,165272500473000,165272976708000
4417,165272500475000,165272976810000
4418,165272500476000,165272976911000
4419,165272500478000,165272977013000
4420,165272500479000,165272977115000
4421,165272500480000,165272977216000
4422,165272500482000,165272977318000
4423,165272500483000,165272977420000
4424,165272500484000,165272977521000
4425,165272500486000,165272977623000
4426,165272500487000,165272977725000
4427,165272500488000,165272977827000
4428,165272500490000,165272977929000
4429,165272500491000,165272978030000
4430,165272500492000,165272978132000
4431,165272500494000,165272978234000
4432,165272500495000,165272978336000
4433,165272500496000,165272978438000
4434,165272500498000,165272978540000
4435,165272500500000,165272978642000
4436,165272500502000,165272978745000
4437,165272500503000,165272978848000
4438,165272500505000,165272978949000
4439,165272500506000,165272979051000
4440,165272500508000,165272979153000
4441,165272500509000,165272979255000
4442,165272500511000,165272979356000
4443,165272500512000,165272979458000
4444,165272500513000,165272979560000
4445,165272500515000,165272979661000
4446,165272500516000,165272979763000
4447,165272500517000,165272979865000
4448,165272500519000,165272979967000
4449,165272500520000,165272980069000
4450,165272500521000,165272980170000
4451,165272500523000,165272980272000
4452,165272500524000,165272980374000
4453,165272500525000,165272980476000
4454,165272500527000,165272980577000
4455,165272500528000,165272980679000
4456,165272500529000,165272980781000
4457,165272500531000,165272980883000
4458,165272500532000,165272980984000
4459,165272500533000,165272981086000
4460,165272500535000,165272981188000
4461,165272500536000,165272981289000
4462,165272500537000,165272981391000
4463,165272500539000,165272981493000
4464,165272500540000,165272981595000
4465,165272500541000,165272981696000
4466,165272500543000,165272981798000
4467,165272500544000,165272997726000
4468,165272500545000,165272997903000
4469,165272500547000,165272998029000
4470,165272500548000,165272998152000
4471,165272500549000,165272998286000
4472,165272500551000,165272998397000
4473,165272500552000,165272998502000
4474,165272500553000,165272998633000
4475,165272500555000,165272998740000
4476,165272500556000,165272998843000
4477,165272500557000,165272998955000
4478,165272500559000,165272999064000
4479,165272500560000,165272999170000
4480,165272500561000,165272999273000
4481,165272500563000,165272999383000
4482,165272500564000,165272999489000
4483,165272500565000,165272999592000
4484,165272500567000,165272999694000
4485,165272500568000,165272999810000
4486,165272500569000,165272999918000
4487,165272500571000,165273000028000
4488,165272500572000,165273000140000
4489,165272500573000,165273000263000
4490,165272500574000,165273000370000
4491,165272500576000,165273000475000
4492,165272500577000,165273000577000
4493,165272500579000,165273000679000
4494,165272500580000,165273000785000
4495,165272500581000,165273000906000
4496,165272500582000,165273001023000
4497,165272500584000,165273001139000
4498,165272500585000,165273001246000
4499,165272500587000,165273001353000
4500,165272500588000,165273001470000
4501,165272500589000,165273001576000
4502,165272500591000,165273001729000
4503,165272500592000,165273001839000
4504,165272500593000,165273001946000
4505,165272500595000,165273002051000
4506,165272500596000,165273002167000
4507,165272500597000,165273002277000
4508,165272500599000,165273002445000
4509,165272500600000,165273002562000
4510,165272500601000,165273002665000
4511,165272500603000,165273002785000
4512,165272500604000,165273002894000
4513,165272500605000,165273003003000
4514,165272500607000,165273003111000
4515,165272500609000,165273003232000
4516,165272500610000,165273003338000
4517,165272500611000,165273003448000
4518,165272500613000,165273003554000
4519,165272500614000,165273003658000
4520,165272500616000,165273003760000
4521,165272500617000,165273003877000
4522,165272500619000,165273003982000
4523,165272500620000,165273004088000
4524,165272500621000,165273004193000
4525,165272500623000,165273004317000
4526,165272500624000,165273004422000
4527,165272500625000,165273004559000
4528,165272500627000,165273004667000
4529,165272500628000,165273004800000
4530,165272500629000,165273004920000
4531,165272500631000,165273005044000
4532,165272500632000,165273005149000
4533,165272500633000,165273005253000
4534,165272500635000,165273005357000
4535,165272500636000,165273005463000
4536,165272500637000,165273005601000
4537,165272500639000,165273006471000
4538,165272500640000,165273006771000
4539,165272500641000,165273006913000
4540,165272500643000,165273007027000
4541,165272500644000,165273007162000
4542,165272500645000,165273007270000
4543,165272500647000,165273007396000
4544,165272500648000,165273007525000
4545,165272500649000,165273007652000
4546,165272500651000,165273007842000
4547,165272500652000,165273007982000
4548,165272500653000,165273008092000
4549,165272500655000,165273008388000
4550,165272500656000,165273008496000
4551,165272500657000,165273008604000
4552,165272500659000,165273008773000
4553,165272500660000,165273008877000
4554,165272500661000,165273008989000
4555,165272500663000,165273009143000
4556,165272500664000,165273009255000
4557,165272500665000,165273009358000
4558,165272500667000,165273009473000
4559,165272500668000,165273009675000
4560,165272500669000,165273009806000
4561,165272500671000,165273009932000
4562,165272500672000,165273010037000
4563,165272500673000,165273010309000
4564,165272500675000,165273010420000
4565,165272500676000,165273010527000
4566,165272500677000,165273010634000
4567,165272500679000,165273010742000
4568,165272500680000,165273010847000
4569,165272500681000,165273011063000
4570,165272500683000,165273011217000
4571,165272500684000,165273011416000
4572,165272500685000,165273011705000
4573,165272500687000,165273011812000
4574,165272500688000,165273011923000
4575,165272500689000,165273012306000
4576,165272500691000,165273012424000
4577,165272500692000,165273012577000
4578,165272500694000,165273012685000
4579,165272500695000,165273012790000
4580,165272500696000,165273012893000
4581,165272500698000,165273012995000
4582,165272500699000,165273013193000
4583,165272500700000,165273013362000
4584,165272500702000,165273013480000
4585,165272500703000,165273013777000
4586,165272500704000,165273013911000
4587,165272500706000,165273014032000
4588,165272500707000,165273014136000
4589,165272500708000,165273014267000
4590,165272500710000,165273014387000
4591,165272500711000,165273014531000
4592,165272500712000,165273014635000
4593,165272500714000,165273014789000
4594,165272500716000,165273014916000
4595,165272500717000,165273015047000
4596,165272500719000,165273015150000
4597,165272500720000,165273015265000
4598,165272500722000,165273015378000
4599,165272500723000,165273015488000
4600,165272500725000,165273015606000
4601,165272500726000,165273015713000
4602,165272500728000,165273015818000
4603,165272500730000,165273015920000
4604,165272500731000,165273016031000
4605,165272500765000,165273016135000
4606,165272500767000,165273016252000
4607,165272500769000,165273016382000
4608,165272500771000,165273016485000
4609,165272500772000,165273016609000
4610,165272500774000,165273016717000
4611,165272500776000,165273016862000
4612,165272500777000,165273016964000
4613,165272500779000,165273017066000
4614,165272500780000,165273017168000
4615,165272500781000,165273017270000
4616,165272500783000,165273017372000
4617,165272500784000,165273017476000
4618,165272500786000,165273017578000
4619,165272500787000,165273017681000
4620,165272500788000,165273017783000
4621,165272500790000,165273017884000
4622,165272500791000,165273017986000
4623,165272500793000,165273018088000
4624,165272500794000,165273018190000
4625,165272500796000,165273018292000
4626,165272500797000,165273018394000
4627,165272500798000,165273018496000
4628,165272500800000,165273018598000
4629,165272500801000,165273018712000
4630,165272500802000,165273018822000
4631,165272500804000,165273019141000
4632,165272500805000,165273019254000
4633,165272500806000,165273019367000
4634,165272500808000,165273019470000
4635,165272500809000,165273019573000
4636,165272500810000,165273019681000
4637,165272500812000,165273019783000
4638,165272500813000,165273019902000
4639,165272500814000,165273020152000
4640,165272500816000,165273020262000
4641,165272500817000,165273020390000
4642,165272500818000,165273020492000
4643,165272500820000,165273020766000
4644,165272500821000,165273020968000
4645,165272500822000,165273021095000
4646,165272500824000,165273021198000
4647,165272500825000,165273021335000
4648,165272500826000,165273021445000
4649,165272500828000,165273021604000
4650,165272500829000,165273022155000
4651,165272500830000,165273022285000
4652,165272500832000,165273022390000
4653,165272500833000,165273022493000
4654,165272500834000,165273022606000
4655,165272500836000,165273022712000
4656,165272500837000,165273022867000
4657,165272500838000,165273022984000
4658,165272500840000,165273023145000
4659,165272500841000,165273023253000
4660,165272500843000,165273023371000
4661,165272500844000,165273023473000
4662,165272500845000,165273023576000
4663,165272500847000,165273023679000
4664,165272500848000,165273023797000
4665,165272500849000,165273023925000
4666,165272500851000,165273024091000
4667,165272500852000,165273024294000
4668,165272500853000,165273024498000
4669,165272500855000,165273024692000
4670,165272500856000,165273024819000
4671,165272500857000,165273025101000
4672,165272500859000,165273025479000
4673,165272500860000,165273025727000
4674,165272500862000,165273025830000
4675,165272500864000,165273025942000
4676,165272500865000,165273026045000
4677,165272500867000,165273026152000
4678,165272500869000,165273026256000
4679,165272500870000,165273026360000
4680,165272500872000,165273026476000
4681,165272500873000,165273026632000
4682,165272500875000,165273026815000
4683,165272500877000,165273026918000
4684,165272500878000,165273027026000
4685,165272500879000,165273027154000
4686,165272500881000,165273027283000
4687,165272500882000,165273027393000
4688,165272500883000,165273027529000
4689,165272500885000,165273027646000
4690,165272500886000,165273027755000
4691,165272500887000,165273027862000
4692,165272500889000,165273027965000
4693,165272500890000,165273028098000
4694,165272500891000,165273028200000
4695,165272500893000,165273028304000
4696,165272500894000,165273028408000
4697,165272500895000,165273028512000
4698,165272500897000,165273028644000
4699,165272500898000,165273028747000
4700,165272500899000,165273028851000
4701,165272500901000,165273028972000
4702,165272500902000,165273029074000
4703,165272500903000,165273029188000
4704,165272500905000,165273029291000
4705,165272500906000,165273029403000
4706,165272500907000,165273029525000
4707,165272500909000,165273029629000
4708,165272500910000,165273029731000
4709,165272500912000,165273029832000
4710,165272500913000,165273029935000
4711,165272500914000,165273030040000
4712,165272500916000,165273030143000
4713,165272500917000,165273030279000
4714,165272500918000,165273030381000
4715,165272500920000,165273030483000
4716,165272500921000,165273030585000
4717,165272500922000,165273030738000
4718,165272500924000,165273030902000
4719,165272500925000,165273031040000
4720,165272500926000,165273031166000
4721,165272500928000,165273031290000
4722,165272500929000,165273031392000
4723,165272500930000,165273031495000
4724,165272500932000,165273031597000
4725,165272500933000,165273031699000
4726,165272500934000,165273031802000
4727,165272500936000,165273031905000
4728,165272500937000,165273032008000
4729,165272500938000,165273032110000
4730,165272500940000,165273032213000
4731,165272500941000,165273032315000
4732,165272500943000,165273032417000
4733,165272500944000,165273032519000
4734,165272500945000,165273032620000
4735,165272500947000,165273032757000
4736,165272500948000,165273032870000
4737,165272500949000,165273032972000
4738,165272500951000,165273033077000
4739,165272500952000,165273033179000
4740,165272500953000,165273033282000
4741,165272500955000,165273033398000
4742,165272500956000,165273033545000
4743,165272500957000,165273033668000
4744,165272500959000,165273033780000
4745,165272500960000,165273033884000
4746,165272500962000,165273033988000
4747,165272500963000,165273034118000
4748,165272500964000,165273034224000
4749,165272500966000,165273034329000
4750,165272500967000,165273034435000
4751,165272500968000,165273034573000
4752,165272500970000,165273034864000
4753,165272500971000,165273034984000
4754,165272500973000,165273035110000
4755,165272500975000,165273035231000
4756,165272500976000,165273035362000
4757,165272500978000,165273035471000
4758,165272500980000,165273035575000
4759,165272500981000,165273035680000
4760,165272500983000,165273035785000
4761,165272500984000,165273035892000
4762,165272500986000,165273036006000
4763,165272500987000,165273036207000
4764,165272500988000,165273036357000
4765,165272500989000,165273036772000
4766,165272500991000,165273036894000
4767,165272500992000,165273037030000
4768,165272500993000,165273037136000
4769,165272500994000,165273037275000
4770,165272500995000,165273037387000
4771,165272500996000,165273037494000
4772,165272500997000,165273037597000
4773,165272500999000,165273037699000
4774,165272501000000,165273037806000
4775,165272501001000,165273037909000
4776,165272501002000,165273038013000
4777,165272501003000,165273038116000
4778,165272501004000,165273038219000
4779,165272501005000,165273038321000
4780,165272501006000,165273038425000
4781,165272501008000,165273038535000
4782,165272501009000,165273038650000
4783,165272501010000,165273038797000
4784,165272501011000,165273038928000
4785,165272501012000,165273039077000
4786,165272501013000,165273039185000
4787,165272501015000,165273039296000
4788,165272501016000,165273039401000
4789,165272501017000,165273039523000
4790,165272501018000,165273039633000
4791,165272501019000,165273039738000
4792,165272501020000,165273039922000
4793,165272501021000,165273040040000
4794,165272501023000,165273040197000
4795,165272501024000,165273040318000
4796,165272501025000,165273040425000
4797,165272501026000,165273040571000
4798,165272501027000,165273040707000
4799,165272501028000,165273040812000
