seq,send_ns,recv_ns
63194,165260641524000,165260675700000
63195,165260641525000,165260675701000
63196,165260641525000,165260675703000
63197,165260641526000,165260675704000
63198,165260641526000,165260675705000
63199,165260641527000,165260675707000
63200,165260641527000,165260675709000
63201,165260641528000,165260675710000
63202,165260641528000,165260675712000
63203,165260641529000,165260675713000
63204,165260641529000,165260675715000
63205,165260641530000,165260675716000
63206,165260641530000,165260675717000
63207,165260641531000,165260675719000
63208,165260641531000,165260675720000
63209,165260641532000,165260675722000
63210,165260641532000,165260675723000
63211,165260641533000,165260675725000
63212,165260641533000,165260675726000
63213,165260641534000,165260675727000
63214,165260641534000,165260675729000
63215,165260641535000,165260675730000
63216,165260641535000,165260675732000
63217,165260641536000,165260675733000
63218,165260641536000,165260675735000
63219,165260641537000,165260675736000
63220,165260641537000,165260675738000
63221,165260641538000,165260675739000
63222,165260641538000,165260675741000
63223,165260641539000,165260675742000
63224,165260641539000,165260675744000
63225,165260641540000,165260675745000
63226,165260641540000,165260675747000
63227,165260641541000,165260675748000
63228,165260641541000,165260675750000
63229,165260641542000,165260675751000
63230,165260641542000,165260675753000
63231,165260641543000,165260675754000
63232,165260641543000,165260675755000
63233,165260641544000,165260675757000
63234,165260641544000,165260675758000
63235,165260641545000,165260675760000
63236,165260641545000,165260675761000
63237,165260641546000,165260675763000
63238,165260641546000,165260675764000
63239,165260641547000,165260675766000
63240,165260641547000,165260675767000
63241,165260641548000,165260675768000
63242,165260641548000,165260675770000
63243,165260641549000,165260675771000
63244,165260641549000,165260675773000
63245,165260641550000,165260675774000
63246,165260641550000,165260675777000
63247,165260641551000,165260675791000
63248,165260641551000,165260675793000
63249,165260641552000,165260675794000
63250,165260641553000,165260675796000
63251,165260641553000,165260675797000
63252,165260641554000,165260675799000
63253,165260641554000,165260675800000
63254,165260641555000,165260675802000
63255,165260641555000,165260675803000
63256,165260641556000,165260675805000
63257,165260641556000,165260675806000
63258,165260641557000,165260675807000
63259,165260641557000,165260675809000
63260,165260641558000,165260675810000
63261,165260641558000,165260675812000
63262,165260641559000,165260675813000
63263,165260641559000,165260675815000
63264,165260641560000,165260675816000
63265,165260641560000,165260675818000
63266,165260641561000,165260675819000
63267,165260641561000,165260675821000
63268,165260641562000,165260675822000
63269,165260641562000,165260675824000
63270,165260641563000,165260675825000
63271,165260641563000,165260675827000
63272,165260641564000,165260675837000
63273,165260641564000,165260675838000
63274,165260641565000,165260675840000
63275,165260641565000,165260675844000
63276,165260641566000,165260675845000
63277,165260641566000,165260675847000
63278,165260641567000,165260675848000
63279,165260641567000,165260675850000
63280,165260641568000,165260675852000
63281,165260641568000,165260675853000
63282,165260641569000,165260675854000
63283,165260641569000,165260675856000
63284,165260641570000,165260675857000
63285,165260641570000,165260675859000
63286,165260641571000,165260675860000
63287,165260641571000,165260675862000
63288,165260641572000,165260675863000
63289,165260641572000,165260675865000
63290,165260641573000,165260675866000
63291,165260641573000,165260675867000
63292,165260641574000,165260675869000
63293,165260641574000,165260675870000
63294,165260641575000,165260675872000
63295,165260641575000,165260675873000
63296,165260641576000,165260675875000
63297,165260641576000,165260675876000
63298,165260641577000,165260675878000
63299,165260641577000,165260675879000
63300,165260641578000,165260675880000
63301,165260641578000,165260675882000
63302,165260641579000,165260675883000
63303,165260641579000,165260675885000
63304,165260641580000,165260675886000
63305,165260641580000,165260675888000
63306,165260641581000,165260675890000
63307,165260641581000,165260675891000
63308,165260641582000,165260675893000
63309,165260641582000,165260675894000
63310,165260641583000,165260675896000
63311,165260641583000,165260675897000
63312,165260641584000,165260675899000
63313,165260641584000,165260675901000
63314,165260641585000,165260675902000
63315,165260641585000,165260675904000
63316,165260641586000,165260675906000
63317,165260641586000,165260675907000
63318,165260641587000,165260675909000
63319,165260641587000,165260675911000
63320,165260641588000,165260675913000
63321,165260641588000,165260675914000
63322,165260641589000,165260675916000
63323,165260641589000,165260675917000
63324,165260641590000,165260675918000
63325,165260641590000,165260675920000
63326,165260641591000,165260675921000
63327,165260641591000,165260675923000
63328,165260641592000,165260675924000
63329,165260641592000,165260675926000
63330,165260641593000,165260675927000
63331,165260641593000,165260675929000
63332,165260641594000,165260675930000
63333,165260641595000,165260675931000
63334,165260641595000,165260675933000
63335,165260641596000,165260675934000
63336,165260641596000,165260675936000
63337,165260641596000,165260675937000
63338,165260641597000,165260675939000
63339,165260641598000,165260675940000
63340,165260641598000,165260675942000
63341,165260641599000,165260675943000
63342,165260641599000,165260675945000
63343,165260641600000,165260675946000
63344,165260641600000,165260675948000
63345,165260641601000,165260675949000
63346,165260641601000,165260675950000
63347,165260641602000,165260675952000
63348,165260641602000,165260675953000
63349,165260641603000,165260675955000
63350,165260641603000,165260675956000
63351,165260641604000,165260675958000
63352,165260641604000,165260675959000
63353,165260641605000,165260675961000
63354,165260641605000,165260675962000
63355,165260641606000,165260675963000
63356,165260641606000,165260675965000
63357,165260641607000,165260675966000
63358,165260641607000,165260675968000
63359,165260641608000,165260675969000
63360,165260641608000,165260675971000
63361,165260641609000,165260675972000
63362,165260641609000,165260675975000
63363,165260641610000,165260675976000
63364,165260641610000,165260675977000
63365,165260641611000,165260675979000
63366,165260641611000,165260675980000
63367,165260641612000,165260675982000
63368,165260641612000,165260675983000
63369,165260641613000,165260675985000
63370,165260641613000,165260675986000
63371,165260641614000,165260675988000
63372,165260641614000,165260675989000
63373,165260641615000,165260675990000
63374,165260641615000,165260675992000
63375,165260641616000,165260675993000
63376,165260641616000,165260675995000
63377,165260641617000,165260675996000
63378,165260641617000,165260675998000
63379,165260641618000,165260675999000
63380,165260641618000,165260676001000
63381,165260641619000,165260676002000
63382,165260641619000,165260676004000
63383,165260641620000,165260676005000
63384,165260641620000,165260676007000
63385,165260641621000,165260676008000
63386,165260641621000,165260676009000
63387,165260641622000,165260676011000
63388,165260641622000,165260676012000
63389,165260641623000,165260676014000
63390,165260641623000,165260676015000
63391,165260641624000,165260676017000
63392,165260641624000,165260676018000
63393,165260641625000,165260676020000
63394,165260641625000,165260676021000
63395,165260641626000,165260676022000
63396,165260641626000,165260676024000
63397,165260641627000,165260676025000
63398,165260641627000,165260676027000
63399,165260641628000,165260676028000
63400,165260641628000,165260676030000
63401,165260641629000,165260676032000
63402,165260641629000,165260676033000
63403,165260641630000,165260676035000
63404,165260641630000,165260676036000
63405,165260641631000,165260676038000
63406,165260641631000,165260676039000
63407,165260641632000,165260676041000
63408,165260641632000,165260676042000
63409,165260641633000,165260676043000
63410,165260641633000,165260676045000
63411,165260641634000,165260676046000
63412,165260641635000,165260676048000
63413,165260641635000,165260676049000
63414,165260641636000,165260676051000
63415,165260641636000,165260676052000
63416,165260641637000,165260676055000
63417,165260641637000,165260676056000
63418,165260641638000,165260676058000
63419,165260641638000,165260676059000
63420,165260641639000,165260676060000
63421,165260641639000,165260676062000
63422,165260641640000,165260676063000
63423,165260641640000,165260676065000
63424,165260641641000,165260676066000
63425,165260641641000,165260676068000
63426,165260641642000,165260676069000
63427,165260641642000,165260676071000
63428,165260641643000,165260676072000
63429,165260641643000,165260676073000
63430,165260641644000,165260676075000
63431,165260641644000,165260676076000
63432,165260641645000,165260676078000
63433,165260641645000,165260676079000
63434,165260641646000,165260676081000
63435,165260641646000,165260676082000
63436,165260641647000,165260676084000
63437,165260641647000,165260676085000
63438,165260641648000,165260676087000
63439,165260641648000,165260676088000
63440,165260641649000,165260676090000
63441,165260641649000,165260676091000
63442,165260641650000,165260676093000
63443,165260641650000,165260676094000
63444,165260641651000,165260676096000
63445,165260641651000,165260676097000
63446,165260641652000,165260676098000
63447,165260641652000,165260676100000
63448,165260641653000,165260676101000
63449,165260641653000,165260676103000
63450,165260641654000,165260676104000
63451,165260641654000,165260676106000
63452,165260641655000,165260676107000
63453,165260641655000,165260676109000
63454,165260641656000,165260676110000
63455,165260641656000,165260676112000
63456,165260641657000,165260676113000
63457,165260641657000,165260676114000
63458,165260641658000,165260676116000
63459,165260641658000,165260676117000
63460,165260641659000,165260676119000
63461,165260641659000,165260676120000
63462,165260641660000,165260676123000
63463,165260641660000,165260676131000
63464,165260641661000,165260676133000
63465,165260641661000,165260676134000
63466,165260641662000,165260676136000
63467,165260641662000,165260676137000
63468,165260641663000,165260676139000
63469,165260641663000,165260676140000
63470,165260641664000,165260676142000
63471,165260641664000,165260676143000
63472,165260641665000,165260676145000
63473,165260641665000,165260676146000
63474,165260641666000,165260676148000
63475,165260641666000,165260676149000
63476,165260641667000,165260676151000
63477,165260641667000,165260676152000
63478,165260641668000,165260676154000
63479,165260641668000,165260676155000
63480,165260641669000,165260676157000
63481,165260641669000,165260676158000
63482,165260641670000,165260676160000
63483,165260641670000,165260676161000
63484,165260641671000,165260676162000
63485,165260641671000,165260676164000
63486,165260641672000,165260676165000
63487,165260641672000,165260676167000
63488,165260641673000,165260676168000
63489,165260641673000,165260676171000
63490,165260641674000,165260676172000
63491,165260641674000,165260676174000
63492,165260641675000,165260676175000
63493,165260641676000,165260676176000
63494,165260641676000,165260676178000
63495,165260641677000,165260676179000
63496,165260641677000,165260676181000
63497,165260641677000,165260676183000
63498,165260641678000,165260676184000
63499,165260641678000,165260676186000
63500,165260641679000,165260676187000
63501,165260641679000,165260676189000
63502,165260641680000,165260676190000
63503,165260641680000,165260676192000
63504,165260641681000,165260676193000
63505,165260641682000,165260676194000
63506,165260641682000,165260676196000
63507,165260641683000,165260676197000
63508,165260641683000,165260676199000
63509,165260641684000,165260676200000
63510,165260641684000,165260676202000
63511,165260641685000,165260676204000
63512,165260641685000,165260676205000
63513,165260641686000,165260676207000
63514,165260641686000,165260676208000
63515,165260641687000,165260676210000
63516,165260641687000,165260676211000
63517,165260641688000,165260676213000
63518,165260641688000,165260676214000
63519,165260641689000,165260676216000
63520,165260641689000,165260676217000
63521,165260641690000,165260676218000
63522,165260641690000,165260676220000
63523,165260641691000,165260676221000
63524,165260641691000,165260676223000
63525,165260641692000,165260676224000
63526,165260641692000,165260676226000
63527,165260641693000,165260676227000
63528,165260641693000,165260676229000
63529,165260641694000,165260676230000
63530,165260641694000,165260676232000
63531,165260641695000,165260676233000
63532,165260641695000,165260676235000
63533,165260641696000,165260676236000
63534,165260641696000,165260676237000
63535,165260641697000,165260676239000
63536,165260641697000,165260676240000
63537,165260641698000,165260676242000
63538,165260641698000,165260676243000
63539,165260641699000,165260676245000
63540,165260641699000,165260676246000
63541,165260641700000,165260676248000
63542,165260641700000,165260676249000
63543,165260641701000,165260676251000
63544,165260641701000,165260676252000
63545,165260641702000,165260676254000
63546,165260641702000,165260676255000
63547,165260641703000,165260676256000
63548,165260641703000,165260676258000
63549,165260641704000,165260676259000
63550,165260641704000,165260676261000
63551,165260641705000,165260676262000
63552,165260641705000,165260676264000
63553,165260641706000,165260676265000
63554,165260641706000,165260676267000
63555,165260641707000,165260676268000
63556,165260641707000,165260676269000
63557,165260641708000,165260676271000
63558,165260641708000,165260676272000
63559,165260641709000,165260676274000
63560,165260641709000,165260676276000
63561,165260641710000,165260676277000
63562,165260641710000,165260676279000
63563,165260641711000,165260676280000
63564,165260641711000,165260676282000
63565,165260641712000,165260676283000
63566,165260641713000,165260676285000
63567,165260641713000,165260676286000
63568,165260641714000,165260676288000
63569,165260641714000,165260676289000
63570,165260641715000,165260676291000
63571,165260641715000,165260676292000
63572,165260641716000,165260676294000
63573,165260641716000,165260676295000
63574,165260641717000,165260676297000
63575,165260641717000,165260676298000
63576,165260641718000,165260676300000
63577,165260641718000,165260676301000
63578,165260641719000,165260676303000
63579,165260641719000,165260676304000
63580,165260641720000,165260676306000
63581,165260641720000,165260676307000
63582,165260641721000,165260676309000
63583,165260641721000,165260676310000
63584,165260641722000,165260676312000
63585,165260641722000,165260676313000
63586,165260641723000,165260676316000
63587,165260641724000,165260676317000
63588,165260641724000,165260676319000
63589,165260641725000,165260676320000
63590,165260641725000,165260676322000
63591,165260641726000,165260676323000
63592,165260641726000,165260676325000
63593,165260641727000,165260676326000
63594,165260641727000,165260676328000
63595,165260641728000,165260676329000
63596,165260641728000,165260676330000
63597,165260641729000,165260676332000
63598,165260641729000,165260676333000
63599,165260641730000,165260676335000
63600,165260641730000,165260676336000
63601,165260641731000,165260676338000
63602,165260641731000,165260676339000
63603,165260641732000,165260676340000
63604,165260641732000,165260676342000
63605,165260641733000,165260676343000
63606,165260641733000,165260676345000
63607,165260641734000,165260676346000
63608,165260641734000,165260676348000
63609,165260641735000,165260676349000
63610,165260641735000,165260676351000
63611,165260641736000,165260676352000
63612,165260641736000,165260676354000
63613,165260641737000,165260676355000
63614,165260641737000,165260676356000
63615,165260641738000,165260676358000
63616,165260641738000,165260676360000
63617,165260641739000,165260676362000
63618,165260641739000,165260676363000
63619,165260641740000,165260676365000
63620,165260641740000,165260676375000
63621,165260641741000,165260676376000
63622,165260641741000,165260676378000
63623,165260641742000,165260676379000
63624,165260641742000,165260676381000
63625,165260641743000,165260676382000
63626,165260641743000,165260676384000
63627,165260641744000,165260676385000
63628,165260641744000,165260676387000
63629,165260641745000,165260676388000
63630,165260641745000,165260676390000
63631,165260641746000,165260676391000
63632,165260641746000,165260676393000
63633,165260641747000,165260676394000
63634,165260641747000,165260676396000
63635,165260641748000,165260676397000
63636,165260641748000,165260676399000
63637,165260641749000,165260676400000
63638,165260641749000,165260676402000
63639,165260641750000,165260676403000
63640,165260641750000,165260676404000
63641,165260641751000,165260676406000
63642,165260641751000,165260676407000
63643,165260641752000,165260676409000
63644,165260641752000,165260676410000
63645,165260641753000,165260676412000
63646,165260641753000,165260676413000
63647,165260641754000,165260676415000
63648,165260641754000,165260676416000
63649,165260641755000,165260676417000
63650,165260641755000,165260676419000
63651,165260641756000,165260676420000
63652,165260641756000,165260676422000
63653,165260641757000,165260676424000
63654,165260641757000,165260676425000
63655,165260641758000,165260676427000
63656,165260641758000,165260676429000
63657,165260641759000,165260676430000
63658,165260641759000,165260676432000
63659,165260641760000,165260676433000
63660,165260641760000,165260676434000
63661,165260641761000,165260676436000
63662,165260641761000,165260676437000
63663,165260641762000,165260676439000
63664,165260641762000,165260676440000
63665,165260641763000,165260676442000
63666,165260641763000,165260676443000
63667,165260641764000,165260676445000
63668,165260641764000,165260676446000
63669,165260641765000,165260676448000
63670,165260641765000,165260676449000
63671,165260641766000,165260676450000
63672,165260641766000,165260676452000
63673,165260641767000,165260676454000
63674,165260641767000,165260676455000
63675,165260641768000,165260676457000
63676,165260641768000,165260676458000
63677,165260641769000,165260676460000
63678,165260641769000,165260676461000
63679,165260641770000,165260676463000
63680,165260641770000,165260676464000
63681,165260641771000,165260676465000
63682,165260641771000,165260676467000
63683,165260641772000,165260676468000
63684,165260641772000,165260676470000
63685,165260641773000,165260676471000
63686,165260641773000,165260676473000
63687,165260641774000,165260676474000
63688,165260641774000,165260676476000
63689,165260641775000,165260676478000
63690,165260641775000,165260676479000
63691,165260641776000,165260676481000
63692,165260641776000,165260676482000
63693,165260641777000,165260676483000
63694,165260641777000,165260676485000
63695,165260641778000,165260676487000
63696,165260641778000,165260676488000
63697,165260641779000,165260676490000
63698,165260641779000,165260676491000
63699,165260641780000,165260676493000
63700,165260641780000,165260676494000
63701,165260641781000,165260676496000
63702,165260641781000,165260676497000
63703,165260641782000,165260676499000
63704,165260641782000,165260676500000
63705,165260641783000,165260676502000
63706,165260641783000,165260676503000
63707,165260641784000,165260676504000
63708,165260641784000,165260676506000
63709,165260641785000,165260676507000
63710,165260641785000,165260676509000
63711,165260641786000,165260676510000
63712,165260641786000,165260676512000
63713,165260641787000,165260676513000
63714,165260641787000,165260676515000
63715,165260641788000,165260676516000
63716,165260641788000,165260676518000
63717,165260641789000,165260676519000
63718,165260641789000,165260676521000
63719,165260641790000,165260676522000
63720,165260641790000,165260676524000
63721,165260641791000,165260676525000
63722,165260641791000,165260676527000
63723,165260641792000,165260676528000
63724,165260641792000,165260676530000
63725,165260641793000,165260676531000
63726,165260641793000,165260676533000
63727,165260641794000,165260676534000
63728,165260641794000,165260676536000
63729,165260641795000,165260676537000
63730,165260641795000,165260676539000
63731,165260641796000,165260676540000
63732,165260641796000,165260676542000
63733,165260641797000,165260676543000
63734,165260641798000,165260676545000
63735,165260641798000,165260676546000
63736,165260641799000,165260676548000
63737,165260641799000,165260676549000
63738,165260641800000,165260676551000
63739,165260641800000,165260676552000
63740,165260641801000,165260676554000
63741,165260641801000,165260676555000
63742,165260641802000,165260676557000
63743,165260641802000,165260676558000
63744,165260641803000,165260676560000
63745,165260641803000,165260676562000
63746,165260641804000,165260676563000
63747,165260641804000,165260676565000
63748,165260641805000,165260676566000
63749,165260641805000,165260676568000
63750,165260641806000,165260676569000
63751,165260641806000,165260676571000
63752,165260641807000,165260676572000
63753,165260641807000,165260676574000
63754,165260641808000,165260676575000
63755,165260641808000,165260676576000
63756,165260641809000,165260676579000
63757,165260641809000,165260676580000
63758,165260641810000,165260676582000
63759,165260641810000,165260676583000
63760,165260641811000,165260676585000
63761,165260641811000,165260676586000
63762,165260641812000,165260676588000
63763,165260641812000,165260676589000
63764,165260641813000,165260676591000
63765,165260641813000,165260676592000
63766,165260641814000,165260676594000
63767,165260641814000,165260676595000
63768,165260641815000,165260676597000
63769,165260641815000,165260676598000
63770,165260641816000,165260676600000
63771,165260641816000,165260676601000
63772,165260641817000,165260676602000
63773,165260641817000,165260676604000
63774,165260641818000,165260676605000
63775,165260641818000,165260676613000
63776,165260641819000,165260676616000
63777,165260641819000,165260676618000
63778,165260641820000,165260676619000
63779,165260641820000,165260676620000
63780,165260641821000,165260676622000
63781,165260641821000,165260676623000
63782,165260641822000,165260676625000
63783,165260641823000,165260676626000
63784,165260641823000,165260676628000
63785,165260641824000,165260676629000
63786,165260641824000,165260676631000
63787,165260641825000,165260676632000
63788,165260641825000,165260676634000
63789,165260641825000,165260676635000
63790,165260641826000,165260676637000
63791,165260641827000,165260676638000
63792,165260641827000,165260676640000
63793,165260641828000,165260676641000
63794,165260641828000,165260676643000
63795,165260641829000,165260676644000
63796,165260641829000,165260676646000
63797,165260641830000,165260676647000
63798,165260641830000,165260676649000
63799,165260641831000,165260676650000
63800,165260641831000,165260676651000
63801,165260641832000,165260676653000
63802,165260641832000,165260676654000
63803,165260641833000,165260676656000
63804,165260641833000,165260676657000
63805,165260641834000,165260676659000
63806,165260641834000,165260676660000
63807,165260641835000,165260676662000
63808,165260641835000,165260676663000
63809,165260641836000,165260676665000
63810,165260641836000,165260676666000
63811,165260641837000,165260676668000
63812,165260641837000,165260676669000
63813,165260641838000,165260676671000
63814,165260641838000,165260676672000
63815,165260641839000,165260676674000
63816,165260641839000,165260676675000
63817,165260641840000,165260676677000
63818,165260641840000,165260676678000
63819,165260641841000,165260676680000
63820,165260641841000,165260676681000
63821,165260641842000,165260676683000
63822,165260641842000,165260676684000
63823,165260641843000,165260676686000
63824,165260641843000,165260676687000
63825,165260641844000,165260676689000
63826,165260641845000,165260676690000
63827,165260641845000,165260676692000
63828,165260641846000,165260676693000
63829,165260641846000,165260676695000
63830,165260641847000,165260676696000
63831,165260641847000,165260676698000
63832,165260641848000,165260676699000
63833,165260641848000,165260676701000
63834,165260641849000,165260676702000
63835,165260641849000,165260676703000
63836,165260641850000,165260676705000
63837,165260641850000,165260676706000
63838,165260641851000,165260676708000
63839,165260641851000,165260676709000
63840,165260641852000,165260676711000
63841,165260641852000,165260676712000
63842,165260641853000,165260676713000
63843,165260641853000,165260676715000
63844,165260641854000,165260676716000
63845,165260641854000,165260676718000
63846,165260641855000,165260676719000
63847,165260641855000,165260676721000
63848,165260641856000,165260676722000
63849,165260641856000,165260676724000
63850,165260641857000,165260676725000
63851,165260641857000,165260676726000
63852,165260641858000,165260676728000
63853,165260641858000,165260676729000
63854,165260641859000,165260676731000
63855,165260641859000,165260676732000
63856,165260641860000,165260676734000
63857,165260641860000,165260676735000
63858,165260641861000,165260676737000
63859,165260641861000,165260676738000
63860,165260641862000,165260676740000
63861,165260641862000,165260676741000
63862,165260641863000,165260676742000
63863,165260641863000,165260676744000
63864,165260641864000,165260676745000
63865,165260641864000,165260676747000
63866,165260641865000,165260676748000
63867,165260641865000,165260676750000
63868,165260641866000,165260676751000
63869,165260641866000,165260676752000
63870,165260641867000,165260676754000
63871,165260641867000,165260676755000
63872,165260641868000,165260676758000
63873,165260641868000,165260676759000
63874,165260641869000,165260676761000
63875,165260641869000,165260676762000
63876,165260641870000,165260676764000
63877,165260641870000,165260676765000
63878,165260641871000,165260676766000
63879,165260641871000,165260676768000
63880,165260641872000,165260676769000
63881,165260641872000,165260676771000
63882,165260641873000,165260676772000
63883,165260641873000,165260676774000
63884,165260641874000,165260676775000
63885,165260641874000,165260676777000
63886,165260641875000,165260676778000
63887,165260641875000,165260676780000
63888,165260641876000,165260676781000
63889,165260641876000,165260676782000
63890,165260641877000,165260676784000
63891,165260641877000,165260676785000
63892,165260641878000,165260676787000
63893,165260641878000,165260676788000
63894,165260641879000,165260676790000
63895,165260641879000,165260676791000
63896,165260641880000,165260676793000
63897,165260641880000,165260676794000
63898,165260641881000,165260676795000
63899,165260641881000,165260676797000
63900,165260641882000,165260676798000
63901,165260641882000,165260676800000
63902,165260641883000,165260676801000
63903,165260641883000,165260676803000
63904,165260641884000,165260676804000
63905,165260641884000,165260676806000
63906,165260641885000,165260676807000
63907,165260641885000,165260676809000
63908,165260641886000,165260676810000
63909,165260641886000,165260676811000
63910,165260641887000,165260676813000
63911,165260641887000,165260676814000
63912,165260641888000,165260676816000
63913,165260641888000,165260676817000
63914,165260641889000,165260676819000
63915,165260641889000,165260676820000
63916,165260641890000,165260676822000
63917,165260641890000,165260676823000
63918,165260641891000,165260676824000
63919,165260641891000,165260676826000
63920,165260641892000,165260676827000
63921,165260641892000,165260676829000
63922,165260641893000,165260676830000
63923,165260641893000,165260676832000
63924,165260641894000,165260676833000
63925,165260641894000,165260676834000
63926,165260641895000,165260676837000
63927,165260641895000,165260676838000
63928,165260641896000,165260676840000
63929,165260641896000,165260676841000
63930,165260641897000,165260676843000
63931,165260641897000,165260676844000
63932,165260641898000,165260676846000
63933,165260641898000,165260676847000
63934,165260641899000,165260676849000
63935,165260641899000,165260676850000
63936,165260641900000,165260676852000
63937,165260641900000,165260676861000
63938,165260641901000,165260676863000
63939,165260641901000,165260676864000
63940,165260641902000,165260676865000
63941,165260641902000,165260676867000
63942,165260641903000,165260676868000
63943,165260641903000,165260676870000
63944,165260641904000,165260676871000
63945,165260641904000,165260676873000
63946,165260641905000,165260676874000
63947,165260641905000,165260676876000
63948,165260641906000,165260676890000
63949,165260641906000,165260676892000
63950,165260641907000,165260676893000
63951,165260641907000,165260676895000
63952,165260641908000,165260676896000
63953,165260641908000,165260676898000
63954,165260641909000,165260676899000
63955,165260641909000,165260676901000
63956,165260641910000,165260676902000
63957,165260641910000,165260676904000
63958,165260641911000,165260676905000
63959,165260641911000,165260676907000
63960,165260641912000,165260676908000
63961,165260641912000,165260676910000
63962,165260641913000,165260676911000
63963,165260641913000,165260676913000
63964,165260641914000,165260676914000
63965,165260641914000,165260676916000
63966,165260641915000,165260676917000
63967,165260641916000,165260676919000
63968,165260641916000,165260676921000
63969,165260641917000,165260676922000
63970,165260641917000,165260676923000
63971,165260641918000,165260676925000
63972,165260641918000,165260676926000
63973,165260641919000,165260676928000
63974,165260641919000,165260676929000
63975,165260641920000,165260676931000
63976,165260641920000,165260676932000
63977,165260641921000,165260676934000
63978,165260641921000,165260676935000
63979,165260641922000,165260676936000
63980,165260641922000,165260676938000
63981,165260641923000,165260676939000
63982,165260641923000,165260676941000
63983,165260641924000,165260676942000
63984,165260641924000,165260676944000
63985,165260641925000,165260676945000
63986,165260641925000,165260676947000
63987,165260641926000,165260676948000
63988,165260641926000,165260676950000
63989,165260641927000,165260676951000
63990,165260641927000,165260676953000
63991,165260641928000,165260676954000
63992,165260641928000,165260676956000
63993,165260641929000,165260676957000
63994,165260641929000,165260676959000
63995,165260641930000,165260676960000
63996,165260641930000,165260676962000
63997,165260641931000,165260676963000
63998,165260641931000,165260676964000
63999,165260641932000,165260676966000
64000,165260641932000,165260676967000
64001,165260641933000,165260676969000
64002,165260641933000,165260676970000
64003,165260641934000,165260676972000
64004,165260641934000,165260676973000
64005,165260641935000,165260676975000
64006,165260641935000,165260676976000
64007,165260641936000,165260676978000
64008,165260641936000,165260676979000
64009,165260641937000,165260676980000
64010,165260641937000,165260676982000
64011,165260641938000,165260676983000
64012,165260641938000,165260676985000
64013,165260641939000,165260676986000
64014,165260641939000,165260676988000
64015,165260641940000,165260676989000
64016,165260641940000,165260676991000
64017,165260641941000,165260676992000
64018,165260641941000,165260676994000
64019,165260641942000,165260676995000
64020,165260641942000,165260676997000
64021,165260641943000,165260676998000
64022,165260641943000,165260677000000
64023,165260641944000,165260677001000
64024,165260641944000,165260677003000
64025,165260641945000,165260677005000
64026,165260641945000,165260677006000
64027,165260641946000,165260677007000
64028,165260641946000,165260677009000
64029,165260641947000,165260677011000
64030,165260641947000,165260677012000
64031,165260641948000,165260677014000
64032,165260641948000,165260677015000
64033,165260641949000,165260677017000
64034,165260641949000,165260677018000
64035,165260641950000,165260677020000
64036,165260641950000,165260677021000
64037,165260641951000,165260677023000
64038,165260641951000,165260677024000
64039,165260641952000,165260677026000
64040,165260641952000,165260677027000
64041,165260641953000,165260677029000
64042,165260641953000,165260677030000
64043,165260641954000,165260677032000
64044,165260641954000,165260677033000
64045,165260641955000,165260677035000
64046,165260641955000,165260677036000
64047,165260641956000,165260677038000
64048,165260641956000,165260677039000
64049,165260641957000,165260677041000
64050,165260641958000,165260677042000
64051,165260641958000,165260677043000
64052,165260641959000,165260677045000
64053,165260641959000,165260677046000
64054,165260641960000,165260677048000
64055,165260641960000,165260677049000
64056,165260641961000,165260677051000
64057,165260641961000,165260677052000
64058,165260641962000,165260677054000
64059,165260641962000,165260677055000
64060,165260641963000,165260677057000
64061,165260641963000,165260677058000
64062,165260641964000,165260677060000
64063,165260641964000,165260677061000
64064,165260641965000,165260677063000
64065,165260641965000,165260677064000
64066,165260641966000,165260677066000
64067,165260641966000,165260677067000
64068,165260641967000,165260677069000
64069,165260641967000,165260677070000
64070,165260641968000,165260677072000
64071,165260641968000,165260677073000
64072,165260641969000,165260677075000
64073,165260641969000,165260677076000
64074,165260641970000,165260677078000
64075,165260641970000,165260677079000
64076,165260641971000,165260677081000
64077,165260641971000,165260677082000
64078,165260641972000,165260677084000
64079,165260641972000,165260677085000
64080,165260641973000,165260677087000
64081,165260641973000,165260677088000
64082,165260641974000,165260677096000
64083,165260641974000,165260677099000
64084,165260641975000,165260677100000
64085,165260641975000,165260677102000
64086,165260641976000,165260677103000
64087,165260641976000,165260677105000
64088,165260641977000,165260677106000
64089,165260641977000,165260677108000
64090,165260641978000,165260677109000
64091,165260641979000,165260677111000
64092,165260641979000,165260677112000
64093,165260641980000,165260677114000
64094,165260641980000,165260677115000
64095,165260641981000,165260677117000
64096,165260641981000,165260677119000
64097,165260641982000,165260677120000
64098,165260641982000,165260677122000
64099,165260641983000,165260677123000
64100,165260641983000,165260677125000
64101,165260641984000,165260677126000
64102,165260641984000,165260677128000
64103,165260641985000,165260677129000
64104,165260641985000,165260677131000
64105,165260641986000,165260677132000
64106,165260641986000,165260677134000
64107,165260641987000,165260677135000
64108,165260641987000,165260677137000
64109,165260641988000,165260677138000
64110,165260641988000,165260677140000
64111,165260641989000,165260677141000
64112,165260641989000,165260677142000
64113,165260641990000,165260677144000
64114,165260641990000,165260677145000
64115,165260641991000,165260677147000
64116,165260641991000,165260677148000
64117,165260641992000,165260677150000
64118,165260641992000,165260677151000
64119,165260641993000,165260677153000
64120,165260641993000,165260677154000
64121,165260641994000,165260677156000
64122,165260641994000,165260677157000
64123,165260641995000,165260677158000
64124,165260641995000,165260677160000
64125,165260641996000,165260677161000
